country_code,groupType,group,Year,n_obs,Optimism_better,Optimism_same,Optimism_worse,Optimism_DKNR,Econ_better,Econ_same,Econ_worse,Econ_DKNR,Happiness_better,Happiness_same,Happiness_worse,Happiness_DKNR,OptimismScore,EconScore,HappinessScore,code
Palestinian territories (West Bank and Gaza),Overall,Overall,2011,626,64.37699681,22.36421725,12.61980831,0.638977636,20.60702875,31.94888179,46.485623,0.958466454,31.46964856,42.97124601,24.60063898,0.958466454,51.7571885,-25.87859425,6.869009585,PSX
Palestinian territories (West Bank and Gaza),Overall,Overall,2013,1000,12.3,47.7,33.4,6.6,7.5,38.5,46.3,7.7,20.2,31.9,42.6,5.3,-21.1,-38.8,-22.4,PSX
Palestinian territories (West Bank and Gaza),Overall,Overall,2016,502,34.06374502,22.11155378,38.04780876,5.77689243,24.30278884,23.30677291,46.41434263,5.976095618,55.57768924,22.11155378,19.72111554,2.589641434,-3.984063745,-22.11155378,35.85657371,PSX
Panama,Overall,Overall,2016,1200,41.91666667,30.16666667,22.83333333,5.083333333,22.83333333,54.25,19.75,3.166666667,82.33333333,12.41666667,5,0.25,19.08333333,3.083333333,77.33333333,PAN
Papua New Guinea,Overall,Overall,2013,1016,45.27559055,15.6496063,34.3503937,4.724409449,50.29527559,27.55905512,15.94488189,6.200787402,69.48818898,19.09448819,11.12204724,0.295275591,10.92519685,34.3503937,58.36614173,PNG
Papua New Guinea,Overall,Overall,2016,1044,52.10727969,24.13793103,16.37931034,7.375478927,52.96934866,21.07279693,21.74329502,4.214559387,81.6091954,12.83524904,5.172413793,0.383141762,35.72796935,31.22605364,76.43678161,PNG
Paraguay,Overall,Overall,2016,844,42.77251185,39.33649289,12.44075829,5.450236967,38.86255924,39.21800948,14.4549763,7.464454976,77.48815166,17.18009479,3.436018957,1.895734597,30.33175355,24.40758294,74.0521327,PRY
Peru,Overall,Overall,2011,1207,45.4018227,11.26760563,35.95691798,7.373653687,31.98011599,14.66445733,44.65617233,8.69925435,62.55178128,29.74316487,6.545153273,1.15990058,9.444904722,-12.67605634,56.006628,PER
Peru,Overall,Overall,2013,1201,43.63030808,30.72439634,20.06661116,5.57868443,33.80516236,36.55287261,25.22897585,4.412989176,63.11407161,28.64279767,6.494587843,1.748542881,23.56369692,8.576186511,56.61948376,PER
Peru,Overall,Overall,2016,1000,56.9,23.1,11.5,8.5,49,22.8,21.1,7.1,69.4,25.8,3.7,1.1,45.4,27.9,65.7,PER
Philippines,Overall,Overall,2013,1000,26.3,60.8,8.5,4.4,24.8,54.6,17.4,3.2,68.3,25.7,5.4,0.6,17.8,7.4,62.9,PHL
Philippines,Overall,Overall,2016,1000,53.6,38.3,4.3,3.8,47.2,40.5,9,3.3,82.8,13.9,3.2,0.1,49.3,38.2,79.6,PHL
Poland,Overall,Overall,2011,520,20.19230769,37.5,31.53846154,10.76923077,6.346153846,36.15384615,48.65384615,8.846153846,43.46153846,31.92307692,20.57692308,4.038461538,-11.34615385,-42.30769231,22.88461538,POL
Poland,Overall,Overall,2013,1000,27.4,41.1,21.8,9.7,20.6,38.7,27.2,13.5,51.1,30.8,11.8,6.3,5.6,-6.6,39.3,POL
Poland,Overall,Overall,2016,1014,26.23274162,39.34911243,25.73964497,8.678500986,15.58185404,38.16568047,35.99605523,10.25641026,66.96252465,24.95069034,7.199211045,0.887573964,0.493096647,-20.41420118,59.76331361,POL
Portugal,Overall,Overall,2013,1013,14.6100691,26.25863771,57.35439289,1.776900296,7.996051333,21.32280355,69.49654492,1.184600197,32.28035538,45.50839092,21.32280355,0.888450148,-42.74432379,-61.50049358,10.95755183,PRT
Portugal,Overall,Overall,2016,1007,44.98510427,37.93445879,13.60476663,3.475670308,27.20953327,47.16981132,22.34359484,3.277060576,57.10029791,35.05461768,7.447864945,0.397219464,31.38033764,4.865938431,49.65243297,PRT
Romania,Overall,Overall,2011,1050,17.23809524,45.04761905,29.33333333,8.380952381,8.952380952,44.57142857,39.04761905,7.428571429,28.38095238,29.80952381,38.85714286,2.952380952,-12.0952381,-30.0952381,-10.47619048,ROU
Romania,Overall,Overall,2013,1141,24.36459246,35.05696757,33.74233129,6.836108677,15.07449606,35.14460999,43.12007011,6.660823839,32.16476775,31.11305872,35.6704645,1.051709027,-9.377738826,-28.04557406,-3.505696757,ROU
Romania,Overall,Overall,2016,466,40.12875536,28.96995708,25.10729614,5.793991416,21.67381974,51.28755365,21.67381974,5.364806867,59.01287554,15.66523605,25.10729614,0.214592275,15.02145923,0,33.9055794,ROU
Russian Federation,Overall,Overall,2011,1000,44,26.8,15,14.2,17.9,32.4,36.9,12.8,42.1,38.7,8.2,11,29,-19,33.9,RUS
Russian Federation,Overall,Overall,2013,1000,24.9,34.3,33.1,7.7,9.9,32.9,53.5,3.7,35.9,50,10.8,3.3,-8.2,-43.6,25.1,RUS
Russian Federation,Overall,Overall,2016,1000,33.3,37.8,18.9,10,17.8,40.4,30.8,11,56.7,32.9,4.8,5.6,14.4,-13,51.9,RUS
Saudi Arabia,Overall,Overall,2011,502,75.29880478,7.370517928,13.74501992,3.585657371,46.812749,22.11155378,28.28685259,2.788844622,69.52191235,19.72111554,9.960159363,0.796812749,61.55378486,18.52589641,59.56175299,SAU
Saudi Arabia,Overall,Overall,2013,614,72.47557003,9.771986971,12.21498371,5.537459283,55.37459283,16.7752443,21.49837134,6.351791531,79.64169381,14.33224756,5.537459283,0.488599349,60.26058632,33.8762215,74.10423453,SAU
Serbia,Overall,Overall,2011,1037,15.91128255,28.64030858,46.28736741,9.161041466,10.6075217,25.6509161,55.83413693,7.907425265,31.43683703,47.44455159,16.68273867,4.43587271,-30.37608486,-45.22661524,14.75409836,SRB
Serbia,Overall,Overall,2013,1064,23.4962406,33.55263158,41.16541353,1.785714286,14.0037594,29.98120301,54.04135338,1.973684211,44.17293233,44.92481203,9.210526316,1.691729323,-17.66917293,-40.03759398,34.96240602,SRB
Serbia,Overall,Overall,2016,1003,30.10967099,37.48753739,30.40877368,1.994017946,23.13060818,35.79262213,38.28514457,2.791625125,49.05284148,40.8773679,9.870388833,0.199401795,-0.299102692,-15.15453639,39.18245264,SRB
Slovenia,Overall,Overall,2016,1013,32.67522211,42.54689042,19.84205331,4.935834156,32.08292201,40.3751234,23.59328727,3.948667325,58.24284304,35.24185587,6.31786772,0.197433366,12.83316881,8.489634748,51.92497532,SVN
South Africa,Overall,Overall,2011,200,41.5,31.5,26,1,21.5,30.5,47.5,0.5,57,18.5,22.5,2,15.5,-26,34.5,ZAF
South Africa,Overall,Overall,2013,502,49.20318725,22.70916335,22.70916335,5.378486056,23.5059761,41.23505976,31.67330677,3.585657371,70.51792829,7.768924303,21.31474104,0.398406375,26.4940239,-8.167330677,49.20318725,ZAF
South Africa,Overall,Overall,2016,1645,56.04863222,13.67781155,21.64133739,8.632218845,28.75379939,19.45288754,43.2218845,8.571428571,55.98784195,22.79635258,19.14893617,2.066869301,34.40729483,-14.46808511,36.83890578,ZAF
South Sudan,Overall,Overall,2011,1020,56.96078431,14.21568627,5.784313725,23.03921569,53.92156863,15.39215686,8.62745098,22.05882353,61.8627451,20.98039216,15.49019608,1.666666667,51.17647059,45.29411765,46.37254902,SDS
Spain,Overall,Overall,2011,1146,21.20418848,34.46771379,40.40139616,3.926701571,11.43106457,28.18499127,57.06806283,3.315881326,67.19022688,18.23734729,13.87434555,0.698080279,-19.19720768,-45.63699825,53.31588133,ESP
Spain,Overall,Overall,2013,1038,31.79190751,38.63198459,26.7822736,2.793834297,13.58381503,35.9344894,47.8805395,2.601156069,50.86705202,29.67244701,14.93256262,4.527938343,5.009633911,-34.29672447,35.9344894,ESP
Spain,Overall,Overall,2016,1013,39.1905232,36.52517275,21.81638697,2.467917078,26.85093781,33.56367226,37.01875617,2.566633761,58.63770977,29.8124383,10.26653504,1.283316881,17.37413623,-10.16781836,48.37117473,ESP
Sudan,Overall,Overall,2013,599,47.24540902,17.69616027,11.51919866,23.53923205,47.24540902,16.69449082,18.19699499,17.86310518,53.0884808,16.69449082,29.21535893,1.001669449,35.72621035,29.04841402,23.87312187,SDN
Sweden,Overall,Overall,2011,501,44.51097804,39.52095808,14.77045908,1.19760479,7.385229541,57.28542914,33.93213573,1.397205589,57.88423154,36.32734531,4.191616766,1.596806387,29.74051896,-26.54690619,53.69261477,SWE
Sweden,Overall,Overall,2013,1000,45.8,37.9,13.1,3.2,11.6,66.4,20.1,1.9,58.8,34,6.3,0.9,32.7,-8.5,52.5,SWE
Sweden,Overall,Overall,2016,1034,48.93617021,37.62088975,9.671179884,3.771760155,9.767891683,63.92649903,23.30754352,2.998065764,59.86460348,32.68858801,6.092843327,1.353965184,39.26499033,-13.53965184,53.77176015,SWE
Switzerland,Overall,Overall,2011,507,35.50295858,50.09861933,10.84812623,3.550295858,18.34319527,43.19526627,34.9112426,3.550295858,80.8678501,13.4122288,4.733727811,0.986193294,24.65483235,-16.56804734,76.13412229,CHE
Switzerland,Overall,Overall,2013,1001,38.86113886,52.94705295,6.293706294,1.898101898,24.17582418,48.75124875,24.97502498,2.097902098,68.43156843,26.17382617,4.895104895,0.4995005,32.56743257,-0.799200799,63.53646354,CHE
Thailand,Overall,Overall,2013,600,21.83333333,35.16666667,37.16666667,5.833333333,17.16666667,34.33333333,41.16666667,7.333333333,45.83333333,38.16666667,12.16666667,3.833333333,-15.33333333,-24,33.66666667,THA
Thailand,Overall,Overall,2016,600,42.33333333,44.16666667,12.83333333,0.666666667,27.83333333,51.33333333,19.16666667,1.666666667,67.5,28,4.5,0,29.5,8.666666667,63,THA
Tunisia,Overall,Overall,2011,503,74.75149105,10.33797217,11.33200795,3.578528827,57.45526839,13.91650099,24.25447316,4.373757455,58.44930417,29.02584493,11.72962227,0.795228628,63.4194831,33.20079523,46.71968191,TUN
Tunisia,Overall,Overall,2013,1007,42.00595829,9.632571996,43.99205561,4.369414101,32.27408143,12.90963257,50.04965243,4.766633565,25.12413108,25.02482622,48.26216485,1.588877855,-1.986097319,-17.775571,-23.13803376,TUN
Turkey,Overall,Overall,2011,1031,38.60329777,25.99418041,24.53928225,10.86323957,23.56935015,46.07177498,24.63627546,5.722599418,43.74393792,36.85741998,18.23472357,1.163918526,14.06401552,-1.066925315,25.50921435,TUR
Turkey,Overall,Overall,2013,1057,43.99243141,18.44843898,31.78807947,5.771050142,23.8410596,27.81456954,44.84389782,3.500473037,51.8448439,33.0179754,14.19110691,0.946073794,12.20435194,-21.00283822,37.65373699,TUR
Turkey,Overall,Overall,2016,1013,36.8213228,17.5715696,39.1905232,6.416584403,23.09970385,23.49457058,49.65449161,3.751233959,46.29812438,37.01875617,16.3869694,0.296150049,-2.369200395,-26.55478776,29.91115499,TUR
Ukraine,Overall,Overall,2011,1013,14.70878578,23.09970385,46.29812438,15.89338598,6.02171767,24.77788746,54.9851925,14.21520237,41.55972359,38.005923,14.51135242,5.923000987,-31.5893386,-48.96347483,27.04837117,UKR
Ukraine,Overall,Overall,2013,1000,34.3,31.7,25.2,8.8,17.8,33.4,43.3,5.5,36.7,51.2,8.6,3.5,9.1,-25.5,28.1,UKR
Ukraine,Overall,Overall,2016,500,38.8,26.4,34,0.8,14.2,24.2,60.8,0.8,51.2,42.4,5,1.4,4.8,-46.6,46.2,UKR
United Kingdom,Overall,Overall,2013,1000,36.4,38.3,20.3,5,16.9,48,32,3.1,54.4,29.4,15.5,0.7,16.1,-15.1,38.9,GBR
United Kingdom,Overall,Overall,2016,1004,32.7689243,31.2749004,29.18326693,6.772908367,14.54183267,26.4940239,53.38645418,5.577689243,60.15936255,27.09163347,12.25099602,0.498007968,3.585657371,-38.84462151,47.90836653,GBR
United States,Overall,Overall,2011,1002,34.23153693,31.53692615,28.44311377,5.788423154,18.76247505,32.53493014,43.61277445,5.089820359,50.499002,26.64670659,21.05788423,1.796407186,5.788423154,-24.8502994,29.44111776,USA
United States,Overall,Overall,2013,1000,35,27.2,29.8,8,19,30.1,45.2,5.7,55.3,27.3,15.3,2.1,5.2,-26.2,40,USA
United States,Overall,Overall,2016,1001,33.86613387,26.77322677,25.97402597,13.38661339,25.37462537,31.36863137,29.97002997,13.28671329,62.03796204,23.37662338,13.78621379,0.799200799,7.892107892,-4.595404595,48.25174825,USA
Uzbekistan,Overall,Overall,2011,500,68.4,23,5.8,2.8,53.6,34.6,8.2,3.6,64.6,25.2,2.8,7.4,62.6,45.4,61.8,UZB
Vietnam,Overall,Overall,2011,500,62,21.4,14.8,1.8,56.6,20.2,22.2,1,50,30,20,0,47.2,34.4,30,VNM
Vietnam,Overall,Overall,2013,500,51.4,26.6,21,1,38.8,26.2,34.4,0.6,41,25.2,32.8,1,30.4,4.4,8.2,VNM
Vietnam,Overall,Overall,2016,700,59.42857143,25.71428571,12,2.857142857,59.14285714,26,12.42857143,2.428571429,78.85714286,20.57142857,0.571428571,0,47.42857143,46.71428571,78.28571429,VNM
Afghanistan,Age Group,35 - 54,2011,388,55.41237113,23.45360825,17.78350515,3.350515464,36.59793814,31.95876289,25.25773196,6.18556701,52.83505155,30.15463918,15.97938144,1.030927835,37.62886598,11.34020619,36.8556701,AFG
Afghanistan,Age Group,35 - 54,2013,1178,49.66044143,23.25976231,23.68421053,3.395585739,35.90831919,21.22241087,40.06791171,2.801358234,56.70628183,19.43972835,23.17487267,0.679117148,25.9762309,-4.15959253,33.53140917,AFG
Afghanistan,Age Group,35 - 54,2016,1081,36.35522664,27.0120259,34.13506013,2.497687327,26.73450509,21.36910268,50.41628122,1.480111008,47.17853839,32.93246994,19.33395005,0.555041628,2.220166512,-23.68177613,27.84458834,AFG
Afghanistan,Age Group,55+,2011,77,53.24675325,24.67532468,14.28571429,7.792207792,48.05194805,15.58441558,25.97402597,10.38961039,55.84415584,19.48051948,23.37662338,1.298701299,38.96103896,22.07792208,32.46753247,AFG
Afghanistan,Age Group,55+,2013,166,45.18072289,20.48192771,28.31325301,6.024096386,33.13253012,24.09638554,38.55421687,4.21686747,53.61445783,20.48192771,24.09638554,1.807228916,16.86746988,-5.421686747,29.51807229,AFG
Afghanistan,Age Group,55+,2016,142,28.16901408,28.16901408,42.25352113,1.408450704,19.01408451,20.42253521,57.74647887,2.816901408,49.29577465,33.8028169,16.90140845,0,-14.08450704,-38.73239437,32.3943662,AFG
Afghanistan,Age Group,Under 34,2011,566,54.77031802,24.02826855,17.13780919,4.06360424,42.40282686,30.91872792,22.2614841,4.416961131,53.35689046,29.85865724,16.07773852,0.706713781,37.63250883,20.14134276,37.27915194,AFG
Afghanistan,Age Group,Under 34,2013,1436,52.22841226,20.96100279,24.02506964,2.78551532,36.42061281,23.53760446,37.04735376,2.994428969,58.91364903,20.19498607,20.33426184,0.557103064,28.20334262,-0.626740947,38.57938719,AFG
Afghanistan,Age Group,Under 34,2016,1564,36.31713555,26.98209719,34.52685422,2.173913043,27.42966752,23.20971867,47.50639386,1.854219949,49.42455243,35.29411765,14.89769821,0.383631714,1.79028133,-20.07672634,34.52685422,AFG
Albania,Age Group,35 - 54,2016,372,50.53763441,34.40860215,12.90322581,2.150537634,37.6344086,34.67741935,26.34408602,1.344086022,48.38709677,34.67741935,15.86021505,1.075268817,37.6344086,11.29032258,32.52688172,ALB
Albania,Age Group,55+,2016,212,37.73584906,42.45283019,16.98113208,2.830188679,26.88679245,39.1509434,33.49056604,0.471698113,41.98113208,41.03773585,16.03773585,0.943396226,20.75471698,-6.603773585,25.94339623,ALB
Albania,Age Group,Under 34,2016,451,58.53658537,29.49002217,9.756097561,2.2172949,49.00221729,28.8248337,19.51219512,2.66075388,56.09756098,26.82926829,16.40798226,0.66518847,48.7804878,29.49002217,39.68957871,ALB
Algeria,Age Group,35 - 54,2013,333,57.95795796,14.41441441,13.81381381,13.81381381,48.34834835,13.51351351,25.82582583,12.31231231,47.44744745,41.44144144,10.81081081,0.3003003,44.14414414,22.52252252,36.63663664,DZA
Algeria,Age Group,55+,2013,151,66.22516556,6.622516556,9.933774834,17.21854305,53.64238411,11.25827815,19.86754967,15.23178808,58.94039735,34.43708609,6.622516556,0,56.29139073,33.77483444,52.31788079,DZA
Algeria,Age Group,Under 34,2013,516,59.30232558,13.37209302,12.59689922,14.72868217,49.2248062,14.34108527,22.6744186,13.75968992,54.65116279,34.68992248,10.07751938,0.581395349,46.70542636,26.5503876,44.57364341,DZA
Argentina,Age Group,35 - 54,2011,343,53.93586006,24.78134111,18.07580175,3.206997085,31.48688047,29.73760933,37.02623907,1.749271137,64.43148688,28.57142857,6.705539359,0.29154519,35.86005831,-5.539358601,57.72594752,ARG
Argentina,Age Group,35 - 54,2013,325,30.46153846,43.07692308,20.61538462,5.846153846,21.53846154,44.92307692,28,5.538461538,75.07692308,20,3.076923077,1.846153846,9.846153846,-6.461538462,72,ARG
Argentina,Age Group,35 - 54,2016,332,45.18072289,24.39759036,23.79518072,6.626506024,35.54216867,28.91566265,29.51807229,6.024096386,78.01204819,16.56626506,4.518072289,0.903614458,21.38554217,6.024096386,73.4939759,ARG
Argentina,Age Group,55+,2011,270,51.48148148,28.51851852,12.96296296,7.037037037,32.22222222,38.51851852,25.55555556,3.703703704,63.33333333,27.40740741,8.148148148,1.111111111,38.51851852,6.666666667,55.18518519,ARG
Argentina,Age Group,55+,2013,271,27.30627306,43.17343173,22.50922509,7.011070111,20.29520295,41.69741697,32.84132841,5.166051661,69.37269373,23.24723247,6.273062731,1.10701107,4.79704797,-12.54612546,63.099631,ARG
Argentina,Age Group,55+,2016,265,47.54716981,25.28301887,21.50943396,5.660377358,40.37735849,20.37735849,31.32075472,7.924528302,75.47169811,19.24528302,5.283018868,0,26.03773585,9.056603774,70.18867925,ARG
Argentina,Age Group,Under 34,2011,389,60.92544987,20.30848329,16.19537275,2.570694087,38.04627249,25.19280206,33.93316195,2.827763496,70.95115681,26.22107969,2.827763496,0,44.73007712,4.11311054,68.12339332,ARG
Argentina,Age Group,Under 34,2013,395,41.01265823,43.03797468,13.41772152,2.53164557,28.35443038,44.30379747,22.02531646,5.316455696,81.51898734,15.18987342,1.518987342,1.772151899,27.59493671,6.329113924,80,ARG
Argentina,Age Group,Under 34,2016,381,39.63254593,25.72178478,26.77165354,7.874015748,33.07086614,22.57217848,38.05774278,6.299212598,76.90288714,18.11023622,4.724409449,0.262467192,12.86089239,-4.98687664,72.17847769,ARG
Armenia,Age Group,35 - 54,2011,188,35.63829787,30.85106383,21.80851064,11.70212766,25.53191489,35.10638298,28.72340426,10.63829787,62.76595745,22.34042553,12.76595745,2.127659574,13.82978723,-3.191489362,50,ARM
Armenia,Age Group,35 - 54,2013,381,39.63254593,20.47244094,29.92125984,9.973753281,38.05774278,18.8976378,35.17060367,7.874015748,54.85564304,39.89501312,2.887139108,2.362204724,9.711286089,2.887139108,51.96850394,ARM
Armenia,Age Group,35 - 54,2016,391,31.20204604,43.98976982,15.08951407,9.718670077,32.22506394,37.59590793,19.18158568,10.99744246,60.35805627,34.52685422,4.603580563,0.511508951,16.11253197,13.04347826,55.7544757,ARM
Armenia,Age Group,55+,2011,86,50,20.93023256,19.76744186,9.302325581,32.55813953,23.25581395,30.23255814,13.95348837,60.46511628,16.27906977,18.60465116,4.651162791,30.23255814,2.325581395,41.86046512,ARM
Armenia,Age Group,55+,2013,267,32.20973783,15.73033708,42.69662921,9.36329588,28.46441948,14.98127341,46.44194757,10.11235955,38.57677903,43.82022472,14.23220974,3.370786517,-10.48689139,-17.97752809,24.34456929,ARM
Armenia,Age Group,55+,2016,289,32.52595156,40.1384083,15.57093426,11.76470588,33.9100346,33.56401384,23.52941176,8.996539792,51.90311419,39.79238754,7.958477509,0.346020761,16.9550173,10.38062284,43.94463668,ARM
Armenia,Age Group,No response,2011,2,100,0,0,0,50,0,0,50,100,0,0,0,100,50,100,ARM
Armenia,Age Group,Under 34,2011,224,55.80357143,20.08928571,13.39285714,10.71428571,38.83928571,30.35714286,18.75,12.05357143,79.01785714,15.17857143,4.464285714,1.339285714,42.41071429,20.08928571,74.55357143,ARM
Armenia,Age Group,Under 34,2013,419,50.35799523,17.42243437,21.24105012,10.97852029,49.88066826,16.9451074,23.150358,10.02386635,69.92840095,26.25298329,2.14797136,1.670644391,29.11694511,26.73031026,67.78042959,ARM
Armenia,Age Group,Under 34,2016,424,36.55660377,41.03773585,12.5,9.905660377,35.14150943,38.91509434,17.21698113,8.726415094,79.00943396,19.81132075,0.943396226,0.235849057,24.05660377,17.9245283,78.06603774,ARM
Australia,Age Group,35 - 54,2011,300,39.66666667,29.33333333,24,7,15.33333333,34.66666667,45.66666667,4.333333333,48.33333333,29.66666667,21.66666667,0.333333333,15.66666667,-30.33333333,26.66666667,AUS
Australia,Age Group,35 - 54,2013,529,31.75803403,34.21550095,23.6294896,10.39697543,13.23251418,42.34404537,35.16068053,9.262759924,46.88090737,34.97164461,17.39130435,0.756143667,8.128544423,-21.92816635,29.48960302,AUS
Australia,Age Group,35 - 54,2016,451,28.60310421,37.47228381,25.49889135,8.425720621,13.96895787,40.79822616,38.58093126,6.651884701,52.10643016,28.8248337,17.07317073,1.99556541,3.10421286,-24.61197339,35.03325942,AUS
Australia,Age Group,55+,2011,583,28.13036021,37.56432247,31.56089194,2.744425386,10.46312178,36.36363636,51.62950257,1.54373928,57.11835334,28.81646655,13.37907376,0.686106346,-3.430531732,-41.16638079,43.73927959,AUS
Australia,Age Group,55+,2013,519,34.87475915,34.10404624,25.81888247,5.202312139,18.68978805,38.34296724,38.92100193,4.046242775,59.53757225,30.2504817,9.441233141,0.770712909,9.055876686,-20.23121387,50.09633911,AUS
Australia,Age Group,55+,2016,591,19.79695431,41.79357022,35.02538071,3.384094755,9.475465313,35.19458545,52.28426396,3.045685279,62.60575296,25.21150592,12.18274112,0,-15.2284264,-42.80879865,50.42301184,AUS
Australia,Age Group,No response,2013,21,57.14285714,14.28571429,14.28571429,14.28571429,23.80952381,33.33333333,38.0952381,4.761904762,52.38095238,23.80952381,14.28571429,9.523809524,42.85714286,-14.28571429,38.0952381,AUS
